,language,url,query,documentation
1033,javascript,https://github.com/tblobaum/mongoose-troop/blob/09747e90b7f6d45a734c806c18cf635642634235/lib/getdbrefs.js#L11-L31,get all parents of xml node,Get DBRefs ---------- Plugin
1034,javascript,https://github.com/wooorm/markdown-escapes/blob/129e65017ee4ac1eb1ed7bc2e0160ed3bbc473d8/index.js#L49-L57,get all parents of xml node,Get markdown escapes.
1035,python,https://github.com/Gandi/gandi.cli/blob/6ee5b8fc8ec44b0a6c232043ca610606ad8f693d/gandi/cli/modules/network.py#L188-L194,get all parents of xml node,Get vlan attached ifaces.
1036,go,https://github.com/thecodeteam/gorackhd/blob/66bd88ab29593b880ba59b35db2c17a4b4bab1f1/client/get/get_client.go#L120-L141,get all parents of xml node,"/*
GetConfig gets server configuration

Get server configuration.

*/"
1037,php,https://github.com/codefog/contao-news_categories/blob/85fe0094da33f4dc22f73346a9dddd43a939ca12/src/Model/NewsCategoryModel.php#L49-L61,get all parents of xml node,"Get the CSS class.

@return string"
1038,php,https://github.com/mdmsoft/yii2-admin/blob/59e65542b1dc1abcf14c62588ea4ae128e08036c/models/Menu.php#L128-L139,get all parents of xml node,"Get saved routes.
@return array"
1039,python,https://github.com/limodou/uliweb/blob/34472f25e4bc0b954a35346672f94e84ef18b076/uliweb/orm/__init__.py#L3515-L3521,get all parents of xml node,Get key of reference rather than reference itself.
1040,php,https://github.com/timber/timber/blob/baaa1960193cffb5fa7c43c09114d6831764eede/lib/Timber.php#L248-L275,get all parents of xml node,"Get context.
@api
@return array"
1041,go,https://github.com/fabric8-services/fabric8-wit/blob/54759c80c42ff2cf29b352e0f6c9330ce4ad7fce/controller/codebase.go#L494-L527,get all parents of xml node,// CheState gets che server state.
1042,php,https://github.com/bseddon/XBRL/blob/6ffdcedd68b0a7957b2358bcec15b22bd4c5dc94/XBRL.php#L3889-L3897,get all parents of xml node,"Get a list of the elements that are tuples
@return array"
1043,python,https://github.com/pyviz/holoviews/blob/ae0dd2f3de448b0ca5e9065aabd6ef8d84c7e655/holoviews/plotting/mpl/chart.py#L373-L390,get all parents of xml node,"Get data from histogram, including bin_ranges and values."
1044,java,https://github.com/Stratio/stratio-cassandra/blob/f6416b43ad5309083349ad56266450fa8c6a2106/src/java/org/apache/cassandra/utils/btree/BTree.java#L299-L308,get all parents of xml node,get the last index that is non-null in the leaf node
1045,java,https://github.com/audit4j/audit4j-core/blob/dc8569108851e64cb0ecc7a39048db0ad070fba2/src/main/java/org/audit4j/core/annotation/AuditAnnotationAttributes.java#L154-L157,get all parents of xml node,"Gets the repository.

@param method the method
@return the repository"
1046,java,https://github.com/Mangopay/mangopay2-java-sdk/blob/037cecb44ea62def63b507817fd9961649151157/src/main/java/com/mangopay/entities/BankAccount.java#L124-L153,get all parents of xml node,"Gets the structure that maps which property depends on other property.

@return"
1047,python,https://github.com/niklasf/python-chess/blob/d91f986ca3e046b300a0d7d9ee2a13b07610fe1a/chess/__init__.py#L1043-L1119,get all parents of xml node,"Gets the Chess960 starting position index between 0 and 959
        or ``None``."
1048,php,https://github.com/Opifer/Cms/blob/fa288bc9d58bf9078c2fa265fa63064fa9323797/src/ContentBundle/Entity/ContentListValue.php#L144-L165,get all parents of xml node,"Get content items ordered by the sort property

@return array"
1049,java,https://github.com/xiancloud/xian/blob/1948e088545553d2745b2c86d8b5a64988bb850e/xian-dao/xian-daocore/src/main/java/info/xiancloud/dao/core/pool/XianDataSource.java#L43-L51,get all parents of xml node,"parse database url and get the host.

@return the database host"
1050,php,https://github.com/M6Web/ApiExceptionBundle/blob/f615aa3b5fb7b93bdeb8b85e55e745529f86e238/EventListener/ExceptionListener.php#L149-L158,get all parents of xml node,"Get exception message

@param \Exception $exception

@return integer"
1051,php,https://github.com/phpbb/phpbb-translation-validator/blob/4fefa3de109780fd762374e7e98a9f921ce6a3fd/src/Phpbb/TranslationValidator/Output/Output.php#L201-L215,get all parents of xml node,"Get the amount of messages that were fatal.
@param int $type
@return int"
1052,python,https://github.com/Fahreeve/aiovk/blob/d454649d647d524c6753ba1d6ee16613355ec106/aiovk/sessions.py#L166-L189,get all parents of xml node,"Get authorization mobile page without js
        :return: html page"
1053,php,https://github.com/flavorzyb/simple/blob/8c4c539ae2057217b2637fc72c2a90ba266e8e6c/src/Redis/RedisServer.php#L147-L155,get all parents of xml node,"get server name by hash key
@param $key
@return string"
1054,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.messaging.common/src/com/ibm/ws/sib/mfp/impl/ControlHighestGeneratedTickImpl.java#L89-L100,get all parents of xml node,"/*
Get summary trace line for this message

Javadoc description supplied by ControlMessage interface."
1055,python,https://github.com/Shapeways/coyote_framework/blob/cb29899b984a21d56bf65d0b1d907073948fe16c/coyote_framework/webdriver/webdriverwrapper/WebElementWrapper.py#L364-L377,get all parents of xml node,"Get value of CSS property for element

        @rtype:     str
        @return:    value of CSS property"
1056,php,https://github.com/novosga/settings-bundle/blob/7890d85b8b3880fb85b388710ba242bb7cb3a311/Controller/DefaultController.php#L142-L172,get all parents of xml node,"@param Request $request
@return Response

@Route(""/servicos"", name=""novosga_settings_servicos"", methods={""GET""})"
1057,php,https://github.com/Vinelab/NeoEloquent/blob/b9fc12d19122b2022116d95f9537ca4f5e9ca70c/src/Eloquent/Relations/HasOneOrMany.php#L536-L541,get all parents of xml node,"Get the related models out of their Ids.

@param  array  $ids
@return \Illuminate\Database\Eloquent\Collection"
1058,php,https://github.com/grrr-amsterdam/garp3/blob/ee6fa716406047568bc5227670748d3b1dd7290d/library/Garp/Model/Db.php#L168-L176,get all parents of xml node,"Get configuration

@param string $key Pick one specific configuration item.
@return array"
1059,php,https://github.com/ventoviro/windwalker/blob/9653ea83fbd765f24ea3cba15398a31f875c55fd/src/DI/Container.php#L824-L837,get all parents of xml node,"Get the raw data assigned to a key.

@param   string $key The key for which to get the stored item.

@return  DataStore

@since   2.0"
1060,python,https://github.com/ebroecker/canmatrix/blob/d6150b7a648350f051a11c431e9628308c8d5593/src/canmatrix/join.py#L9-L19,get all parents of xml node,"Get all PGN values for given frame.

    :param db: CanMatrix database
    :return: tuple of [pgn] and [arbitration_id]"
1061,python,https://github.com/dddomodossola/remi/blob/85206f62220662bb7ecd471042268def71ccad28/remi/gui.py#L98-L106,get all parents of xml node,"The callback and userdata gets stored, and if there is some javascript to add
            the js code is appended as attribute for the event source"
1062,php,https://github.com/torounit/custom-post-type-permalinks/blob/f0466fee9a68bfe6d110a8a2397f06049da63ccc/CPTP/Module/GetArchives.php#L43-L69,get all parents of xml node,"Get archive where.

@param string $where SQL where.
@param array  $r Argument in wp_get_archives.

@return mixed|string"
1063,php,https://github.com/rokka-io/rokka-client-php/blob/ab037e0fd38b110211a0f7afb70f379e30756bdc/src/User.php#L71-L81,get all parents of xml node,"Get current user.

@since 1.7.0

@throws GuzzleException
@throws \RuntimeException

@return string"
1064,java,https://github.com/elki-project/elki/blob/b54673327e76198ecd4c8a2a901021f1a9174498/addons/batikvis/src/main/java/de/lmu/ifi/dbs/elki/visualization/gui/overview/RectangleArranger.java#L380-L386,get all parents of xml node,"Get the position data of the object

@param object Query object
@return Position information: x,y,w,h"
1065,php,https://github.com/oat-sa/extension-tao-itemqti/blob/a55b73c7894523bde169ba520d5001ce7b5bb88c/model/CreatorRegistry.php#L108-L118,get all parents of xml node,"Get PCI Creator hook located at views/js/{{hookFileName}}/$typeIdentifier

@param string $typeIdentifier
@return array"
1066,java,https://github.com/eduarddrenth/ConfigurableReports/blob/b5fb7a89e16d9b35f557f3bf620594f821fa1552/src/main/java/com/vectorprint/report/itext/style/StyleHelper.java#L170-L179,get all parents of xml node,"get stylers with a certain baseclass from a collection of stylers.

@param <E>
@param stylers
@param clazz
@return
@throws VectorPrintException"
1067,ruby,https://github.com/mongodb/mongo-ruby-driver/blob/dca26d0870cb3386fad9ccc1d17228097c1fe1c8/lib/mongo/dbref.rb#L55-L59,get all parents of xml node,"Get the DBRef as a JSON document

 @example Get the DBRef as a JSON hash.
   dbref.as_json

 @return [ Hash ] The max key as a JSON hash.

 @since 2.1.0"
1068,java,https://github.com/beihaifeiwu/dolphin/blob/b100579cc6986dce5eba5593ebb5fbae7bad9d1a/dolphin-mybatis-generator/src/main/java/com/freetmp/mbg/i18n/Resources.java#L146-L148,get all parents of xml node,"/*
Gets a resource string formatted with MessageFormat.

@param key the key
@param argument the argument

@return Formatted stirng."
1069,php,https://github.com/dwightwatson/active/blob/4faa30a31d2bb870c852ea38330f3fa1c1350f34/src/Active.php#L154-L161,get all parents of xml node,"Get the active class if the active route is provided.

@param  mixed   $routes
@param  string  $class
@return string|null"
1070,php,https://github.com/orchestral/foundation/blob/a8ed8d262fc17eee3ac2a71cb5e66eb142a55ca9/src/Concerns/RedirectUsers.php#L18-L21,get all parents of xml node,"Get redirection handles.

@param  string  $namespace
@param  string  $path
@param  string|null  $redirect

@return string"
1071,php,https://github.com/axelitus/php-base/blob/c2da680c1f0c3ee93ae6a8be5adaacd0caf7d075/src/BigFloat.php#L245-L258,get all parents of xml node,"Gets the absolute value of the given float.

@param int|string $float The number to get the absolute value of.

@return int|string Returns the absolute value of the given float."
1072,php,https://github.com/joomlatools/joomlatools-framework/blob/5ea3cc6b48b68fd8899a573b191de983e768d56e/code/libraries/joomlatools/library/model/database.php#L145-L154,get all parents of xml node,"Get the total number of entities

@param KModelContext $context A model context object

@return string  The output of the view"
1073,python,https://github.com/Genida/django-meerkat/blob/486502a75bb0800266db785fd32717d8c0eb8deb/src/meerkat/logs/stats.py#L38-L67,get all parents of xml node,"Get stats for status codes by date.

    Returns:
        list: status codes + date grouped by type: 2xx, 3xx, 4xx, 5xx, attacks."
1074,javascript,https://github.com/yoshuawuyts/pathname-match/blob/d1fee8e415807c0da27fe879ae2163f54c56555c/index.js#L10-L18,get all parents of xml node,get url path section from a url strip querystrings / hashes strip protocol strip hostname and port (both ip and route) str -> str
1075,java,https://github.com/Wikidata/Wikidata-Toolkit/blob/7732851dda47e1febff406fba27bfec023f4786e/wdtk-rdf/src/main/java/org/wikidata/wdtk/rdf/Vocabulary.java#L517-L543,get all parents of xml node,"Get the URI for the given property in the given context.

@param propertyIdValue
the property id for which to create a URI
@param propertyContext
the context for which the URI will be needed
@return the URI"
1076,go,https://github.com/karlseguin/ccache/blob/ec06cd93a07565b373789b0078ba88fe697fddd9/layeredcache.go#L124-L134,get all parents of xml node,"// Attempts to get the value from the cache and calles fetch on a miss.
// If fetch returns an error, no value is cached and the error is returned back
// to the caller."
1077,php,https://github.com/freyo/entwechat/blob/9b2702469a276f71370dd9e67d78031915ae2c5c/src/Auth/Web.php#L33-L36,get all parents of xml node,"Get the SSO URL.

@param string   $loginTicket
@param string   $target
@param int|null $agentId

@return \EntWeChat\Support\Collection"
1078,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/site/CmsSite.java#L396-L405,get all parents of xml node,"Gets the main translation locale for this site.<p>

@param defaultValue the value to return as a default when no main translation locale is set
@return the main translation locale"
1079,php,https://github.com/php-mod/curl/blob/4c7cbc6d056afec339a706fff6f95741688b48b8/src/Curl/Curl.php#L293-L303,get all parents of xml node,"Make a get request with optional data.

The get request has no body data, the data will be correctly added to the $url with the http_build_query() method.

@param string $url  The url to make the get request for
@param array  $data Optional arguments who are part of the url
@return self"
1080,java,https://github.com/dropwizard/dropwizard/blob/7ee09a410476b9681e8072ab684788bb440877bd/dropwizard-hibernate/src/main/java/io/dropwizard/hibernate/AbstractDAO.java#L149-L152,get all parents of xml node,"Get the results of a {@link Criteria} query.

@param criteria the {@link Criteria} query to run
@return the list of matched query results
@see Criteria#list()"
1081,python,https://github.com/bwhite/hadoopy/blob/ff39b4e6d4e6efaf1f571cf0f2c0e0d7ab28c2d6/hadoopy/thirdparty/pyinstaller/PyInstaller/loader/carchive.py#L162-L188,get all parents of xml node,"Get the contents of an entry.

           NAME is an entry name.
           Return the tuple (ispkg, contents).
           For non-Python resoures, ispkg is meaningless (and 0).
           Used by the import mechanism."
1082,java,https://github.com/googleads/googleads-java-lib/blob/967957cc4f6076514e3a7926fe653e4f1f7cc9c9/modules/dfp_axis/src/main/java/com/google/api/ads/admanager/axis/v201805/ProposalLineItemConstraints.java#L221-L223,get all parents of xml node,"Gets the builtInDeliveryRateType value for this ProposalLineItemConstraints.

@return builtInDeliveryRateType   * The built-in delivery rate type for the created {@link ProposalLineItem}.

<p>This attribute is read-only."
1083,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/main/CmsShellCommands.java#L272-L276,unzipping large files,"Clears the login message.<p>

@throws CmsRoleViolationException if this is not called with the correct privileges"
1084,java,https://github.com/liferay/com-liferay-commerce/blob/9e54362d7f59531fc684016ba49ee7cdc3a2f22b/commerce-product-service/src/main/java/com/liferay/commerce/product/service/persistence/impl/CPDefinitionLinkPersistenceImpl.java#L4046-L4053,unzipping large files,"Clears the cache for all cp definition links.

<p>
The {@link EntityCache} and {@link FinderCache} are both cleared by this method.
</p>"
1085,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src-gwt/org/opencms/gwt/client/property/CmsVfsModePropertyEditor.java#L268-L288,unzipping large files,"Method which is called when the tab is switched.<p>

@param toTab the tab to which the user is switching"
1086,java,https://github.com/jblas-project/jblas/blob/2818f231228e655cda80dfd8e0b87709fdfd8a70/src/main/java/org/jblas/Solve.java#L104-L106,unzipping large files,"Computes the pseudo-inverse.

Note, this function uses the solveLeastSquares and might produce different numerical
solutions for the underdetermined case than matlab.

@param A rectangular matrix
@return matrix P such that A*P*A = A and P*A*P = P."
1087,java,https://github.com/demidenko05/beigesoft-webstore/blob/41ed2e2f1c640d37951d5fb235f26856008b87e1/src/main/java/org/beigesoft/webstore/processor/PrcCheckOut.java#L421-L588,unzipping large files,"<p>Saves orders.</p>
@param pRqVs request scoped vars
@param pPur purchase
@param pCart cart
@throws Exception - an exception"
1088,php,https://github.com/Devristo/phpws/blob/c2eee395bf55d49405cfb635685fa8997f56dae1/src/Devristo/Phpws/Protocol/WebSocketTransportHybi.php#L161-L177,unzipping large files,"Handle incoming control frames

Sends Pong on Ping and closes the connection after a Close request.

@param WebSocketFrame $frame"
1089,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/ui/components/CmsBasicDialog.java#L289-L314,unzipping large files,"Display the resource indos panel with panel message.<p>

@param resources to show info for
@param messageKey of the panel"
1090,java,https://github.com/lazy-koala/java-toolkit/blob/f46055fae0cc73049597a3708e515f5c6582d27a/fast-toolkit/src/main/java/com/thankjava/toolkit/core/reflect/ReflectUtil.java#L135-L154,unzipping large files,"获取指定类字段属性值
<p>Function: getFieldVal</p>
<p>Description: 取消安全访问限制，如果当前类不存在，则获取父类属性值  发生异常则返回NULL</p>

@param obj
@param fieldName
@return
@author acexy@thankjava.com
@date 2014-12-16 上午11:28:20
@version 1.0"
1091,java,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-ecs/src/main/java/com/amazonaws/services/ecs/model/RegisterContainerInstanceRequest.java#L477-L482,unzipping large files,"<p>
The devices that are available on the container instance. The only supported device type is a GPU.
</p>

@return The devices that are available on the container instance. The only supported device type is a GPU."
1092,java,https://github.com/phax/ph-schedule/blob/b000790b46a9f8d23ad44cc20591f753d07c0229/ph-mini-quartz/src/main/java/com/helger/quartz/SimpleScheduleBuilder.java#L173-L178,unzipping large files,"Create a SimpleScheduleBuilder set to repeat the given number of times - 1
with an interval of the given number of minutes.
<p>
Note: Total count = 1 (at start time) + repeat count
</p>

@return the new SimpleScheduleBuilder"
1093,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/staticexport/CmsStaticExportManager.java#L2088-L2102,unzipping large files,"Returns true if the links in the static export should be relative.<p>

@param vfsName the name of the resource to export

@return true if the links in the static export should be relative"
1094,java,https://github.com/googleads/googleads-java-lib/blob/967957cc4f6076514e3a7926fe653e4f1f7cc9c9/modules/dfp_axis/src/main/java/com/google/api/ads/admanager/axis/v201805/ProposalLineItemConstraints.java#L221-L223,unzipping large files,"Gets the builtInDeliveryRateType value for this ProposalLineItemConstraints.

@return builtInDeliveryRateType   * The built-in delivery rate type for the created {@link ProposalLineItem}.

<p>This attribute is read-only."
1095,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/site/CmsSite.java#L396-L405,unzipping large files,"Gets the main translation locale for this site.<p>

@param defaultValue the value to return as a default when no main translation locale is set
@return the main translation locale"
1096,php,https://github.com/CPIGroup/phpAmazonMWS/blob/bf594dcb60e3176ec69148e90bd9e618f41a85d3/includes/classes/AmazonPreorder.php#L82-L90,unzipping large files,"Sets the maximum arrival date for the shipment. (Required to confirm)

This method sets the max arrival date to be sent in the next request.
This parameter is required to use <i>confirmPreorder</i> and is removed
by <i>fetchPreorderInfo</i>.
@param string $d <p>A time string</p>
@return boolean <b>FALSE</b> if improper input"
1097,java,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-alexaforbusiness/src/main/java/com/amazonaws/services/alexaforbusiness/model/SearchRoomsResult.java#L90-L98,unzipping large files,"<p>
The rooms that meet the specified set of filter criteria, in sort order.
</p>
<p>
<b>NOTE:</b> This method appends the values to the existing list (if any). Use
{@link #setRooms(java.util.Collection)} or {@link #withRooms(java.util.Collection)} if you want to override the
existing values.
</p>

@param rooms
The rooms that meet the specified set of filter criteria, in sort order.
@return Returns a reference to this object so that method calls can be chained together."
1098,java,https://github.com/jhalterman/failsafe/blob/65fcd3a82f7b232d2ff59bc525a59d693dd8e223/src/main/java/net/jodah/failsafe/FailsafeExecutor.java#L94-L96,unzipping large files,"Executes the {@code supplier} asynchronously until a successful result is returned or the configured policies are
exceeded.
<p>
If a configured circuit breaker is open, the resulting future is completed with {@link
CircuitBreakerOpenException}.

@throws NullPointerException if the {@code supplier} is null
@throws RejectedExecutionException if the {@code supplier} cannot be scheduled for execution"
1099,java,https://github.com/VoltDB/voltdb/blob/8afc1031e475835344b5497ea9e7203bc95475ac/src/hsqldb19b3/org/hsqldb_voltpatches/persist/Logger.java#L106-L137,unzipping large files,"Opens the specified Database object's database files and starts up
the logging process. <p>

If the specified Database object is a new database, its database
files are first created.

@param  db the Database
@throws  HsqlException if there is a problem, such as the case when
the specified files are in use by another process"
1100,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/db/generic/CmsVfsDriver.java#L135-L178,unzipping large files,"This method prepares the SQL conditions for mapping entries for a given URL name mapping filter.<p>

@param filter the filter from which the SQL conditions should be generated

@return a pair consisting of an SQL string and a list of the prepared statement parameters for the SQL"
1101,java,https://github.com/ManfredTremmel/gwt-commons-lang3/blob/9e2dfbbda3668cfa5d935fe76479d1426c294504/src/main/java/org/apache/commons/lang3/exception/ExceptionUtils.java#L264-L268,unzipping large files,"<p>Returns the list of <code>Throwable</code> objects in the
exception chain.</p>

<p>A throwable without cause will return an array containing
one element - the input throwable.
A throwable with one cause will return an array containing
two elements. - the input throwable and the cause throwable.
A <code>null</code> throwable will return an array of size zero.</p>

<p>From version 2.2, this method handles recursive cause structures
that might otherwise cause infinite loops. The cause chain is
processed until the end is reached, or until the next item in the
chain is already in the result set.</p>

@see #getThrowableList(Throwable)
@param throwable  the throwable to inspect, may be null
@return the array of throwables, never null"
1102,java,https://github.com/unbescape/unbescape/blob/ec5435fb3508c2eed25d8165dc27ded2602cae13/src/main/java/org/unbescape/java/JavaEscape.java#L793-L819,unzipping large files,"<p>
Perform a (configurable) Java <strong>escape</strong> operation on a <tt>char[]</tt> input.
</p>
<p>
This method will perform an escape operation according to the specified
{@link org.unbescape.java.JavaEscapeLevel} argument value.
</p>
<p>
All other <tt>char[]</tt>-based <tt>escapeJava*(...)</tt> methods call this one with preconfigured
<tt>level</tt> values.
</p>
<p>
This method is <strong>thread-safe</strong>.
</p>

@param text the <tt>char[]</tt> to be escaped.
@param offset the position in <tt>text</tt> at which the escape operation should start.
@param len the number of characters in <tt>text</tt> that should be escaped.
@param writer the <tt>java.io.Writer</tt> to which the escaped result will be written. Nothing will
be written at all to this writer if input is <tt>null</tt>.
@param level the escape level to be applied, see {@link org.unbescape.java.JavaEscapeLevel}.
@throws IOException if an input/output exception occurs"
1103,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/file/CmsObject.java#L2779-L2782,unzipping large files,"Builds a list of resources for a given path.<p>

@param resource the resource to read the path for
@param filter a filter object (only ""includeDeleted"" information is used!)

@return list of <code>{@link CmsResource}</code>s

@throws CmsException if something goes wrong"
1104,java,https://github.com/EsotericSoftware/kryo/blob/a8be1ab26f347f299a3c3f7171d6447dd5390845/src/com/esotericsoftware/kryo/util/Pool.java#L83-L93,unzipping large files,"Puts the specified object in the pool, making it eligible to be returned by {@link #obtain()}. If the pool already contains
the maximum number of free objects, the specified object is reset but not added to the pool.
<p>
If using soft references and the pool contains the maximum number of free objects, the first soft reference whose object has
been garbage collected is discarded to make room."
1105,java,https://github.com/kirgor/enklib/blob/8a24db296dc43db5d8fe509cf64ace0a0c7be8f2/ejb/src/main/java/com/kirgor/enklib/ejb/Bean.java#L161-L163,unzipping large files,"Called by interceptor in case of invocation exception.
<p/>
Default implementation just rethrows the exception.

@param ex     Caught exception instance.
@param method Invoked method.
@param params Invoked method params.
@return Method can return something on behalf of invoked method.
@throws Exception"
1106,java,https://github.com/igniterealtime/Smack/blob/870756997faec1e1bfabfac0cd6c2395b04da873/smack-extensions/src/main/java/org/jivesoftware/smackx/filetransfer/FileTransferNegotiator.java#L304-L339,unzipping large files,"Send a request to another user to send them a file. The other user has
the option of, accepting, rejecting, or not responding to a received file
transfer request.
<p>
If they accept, the stanza will contain the other user's chosen stream
type to send the file across. The two choices this implementation
provides to the other user for file transfer are <a
href=""http://www.xmpp.org/extensions/jep-0065.html"">SOCKS5 Bytestreams</a>,
which is the preferred method of transfer, and <a
href=""http://www.xmpp.org/extensions/jep-0047.html"">In-Band Bytestreams</a>,
which is the fallback mechanism.
</p>
<p>
The other user may choose to decline the file request if they do not
desire the file, their client does not support XEP-0096, or if there are
no acceptable means to transfer the file.
</p>
Finally, if the other user does not respond this method will return null
after the specified timeout.

@param userID          The userID of the user to whom the file will be sent.
@param streamID        The unique identifier for this file transfer.
@param fileName        The name of this file. Preferably it should include an
extension as it is used to determine what type of file it is.
@param size            The size, in bytes, of the file.
@param desc            A description of the file.
@param responseTimeout The amount of time, in milliseconds, to wait for the remote
user to respond. If they do not respond in time, this
@return Returns the stream negotiator selected by the peer.
@throws XMPPErrorException Thrown if there is an error negotiating the file transfer.
@throws NotConnectedException
@throws NoResponseException
@throws NoAcceptableTransferMechanisms
@throws InterruptedException"
1107,java,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-redshift/src/main/java/com/amazonaws/services/redshift/model/ModifyClusterIamRolesRequest.java#L118-L125,unzipping large files,"<p>
Zero or more IAM roles to associate with the cluster. The roles must be in their Amazon Resource Name (ARN)
format. You can associate up to 10 IAM roles with a single cluster in a single request.
</p>

@param addIamRoles
Zero or more IAM roles to associate with the cluster. The roles must be in their Amazon Resource Name
(ARN) format. You can associate up to 10 IAM roles with a single cluster in a single request."
1108,java,https://github.com/googleapis/google-cloud-java/blob/d2f0bc64a53049040fe9c9d338b12fab3dd1ad6a/google-cloud-clients/google-cloud-compute/src/main/java/com/google/cloud/compute/v1/HttpsHealthCheckClient.java#L200-L208,unzipping large files,"Deletes the specified HttpsHealthCheck resource.

<p>Sample code:

<pre><code>
try (HttpsHealthCheckClient httpsHealthCheckClient = HttpsHealthCheckClient.create()) {
ProjectGlobalHttpsHealthCheckName httpsHealthCheck = ProjectGlobalHttpsHealthCheckName.of(""[PROJECT]"", ""[HTTPS_HEALTH_CHECK]"");
Operation response = httpsHealthCheckClient.deleteHttpsHealthCheck(httpsHealthCheck.toString());
}
</code></pre>

@param httpsHealthCheck Name of the HttpsHealthCheck resource to delete.
@throws com.google.api.gax.rpc.ApiException if the remote call fails"
1109,java,https://github.com/aws/aws-sdk-java/blob/aa38502458969b2d13a1c3665a56aba600e4dbd0/aws-java-sdk-api-gateway/src/main/java/com/amazonaws/services/apigateway/AmazonApiGatewayClient.java#L4544-L4548,unzipping large files,"<p>
Lists the <a>RestApi</a> resource in the collection.
</p>

@param getRestApiRequest
The GET request to list an existing <a>RestApi</a> defined for your collection.
@return Result of the GetRestApi operation returned by the service.
@throws UnauthorizedException
The request is denied because the caller has insufficient permissions.
@throws NotFoundException
The requested resource is not found. Make sure that the request URI is correct.
@throws TooManyRequestsException
The request has reached its throttling limit. Retry after the specified time period.
@sample AmazonApiGateway.GetRestApi"
1110,java,https://github.com/jparsec/jparsec/blob/df1280259f5da9eb5ffc537437569dddba66cb94/jparsec/src/main/java/org/jparsec/Parser.java#L810-L812,unzipping large files,"A {@link Parser} that greedily runs {@code this} repeatedly, and ignores the pattern recognized by {@code delim}
before and after each occurrence. The result tokens are wrapped in {@link Token} and are collected and returned
in a {@link List}.

<p>It is normally not necessary to call this method explicitly. {@link #from(Parser, Parser)} is more convenient
for simple uses that just need to connect a token level parser with a lexer that produces the tokens. When more
flexible control over the token list is needed, for example, to parse indentation sensitive language, a
pre-processor of the token list may be needed.

<p> {@code this} must be a tokenizer that returns a token value."
1111,java,https://github.com/wisdom-framework/wisdom-orientdb/blob/fd172fc19f03ca151d81a4f9cf0ad38cb8411852/wisdom-orientdb-manager/src/main/java/org/wisdom/orientdb/conf/WOrientConf.java#L160-L180,unzipping large files,"Extract all WOrientConf configuration with the given prefix from the parent wisdom configuration.
If the prefix is <code>""orientdb""</code> and the configuration is: <br/>
<code>
orientdb.default.url = ""plocal:/home/wisdom/db""
orientdb.test.url = ""plocal:/home/wisdom/test/db""
</code>
<p/>
the sub configuration will be:
<p/>
<code>
[alias:default]
url = ""plocal:/home/wisdom/db""
[alias:test]
url = ""plocal:/home/wisdom/test/db""
</code>

@param config The wisdom configuration
@param prefix The prefix of the wisdom-orientdb configuration.
@return A Collection of WOrientConf retrieve from the Wisdom configuration file, or an empty set if there is no configuration under the given prefix."
