,language,url,query,documentation
4349,java,https://github.com/jMetal/jMetal/blob/bc981e6aede275d26c5216c9a01227d9675b0cf7/jmetal-core/src/main/java/org/uma/jmetal/util/neighborhood/util/TwoDimensionalMesh.java#L77-L93,deducting the median from each column,"Returns the neighbor of solution
@param solution Represents the location of the solution
@param neighbor Represents the neighbor we want to get as a shift of solution. The first component
represents the shift on rows, and the second the shift on column
@return"
4350,python,https://github.com/JIC-CSB/jicimagelib/blob/fbd67accb2e6d55969c6d4ed7e8b4bb4ab65cd44/jicimagelib/geometry.py#L95-L97,deducting the median from each column,Return the magnitude when treating the point as a vector.
4351,python,https://github.com/SheffieldML/GPyOpt/blob/255539dc5927819ca701e44fe3d76cd4864222fa/GPyOpt/util/general.py#L76-L84,deducting the median from each column,Reshapes x into a matrix with input_dim columns
4352,java,https://github.com/lessthanoptimal/BoofCV/blob/f01c0243da0ec086285ee722183804d5923bc3ac/main/boofcv-geo/src/main/java/boofcv/alg/geo/MultiViewOps.java#L1489-L1506,deducting the median from each column,"Rectifying homography to dual absolute quadratic.

<p>Q = H*I*H<sup>T</sup> = H(:,1:3)*H(:,1:3)'</p>
<p>where I = diag(1 1 1 0)</p>

@param H (Input) 4x4 rectifying homography.
@param Q (Output) Absolute quadratic. Typically found in auto calibration. Not modified."
4353,python,https://github.com/CellProfiler/centrosome/blob/7bd9350a2d4ae1b215b81eabcecfe560bbb1f32a/centrosome/zernike.py#L143-L192,deducting the median from each column,"Compute the Zernike features for the labels with the label #s in indexes
    
    returns the score per labels and an array of one image per zernike feature"
4354,python,https://github.com/gem/oq-engine/blob/8294553a0b8aba33fd96437a35065d03547d0040/openquake/hazardlib/correlation.py#L168-L222,deducting the median from each column,"Apply correlation to randomly sampled residuals.

        See Parent function"
4355,python,https://github.com/ray-project/ray/blob/4eade036a0505e244c976f36aaa2d64386b5129b/python/ray/experimental/array/distributed/linalg.py#L91-L125,deducting the median from each column,"Perform a modified LU decomposition of a matrix.

    This takes a matrix q with orthonormal columns, returns l, u, s such that
    q - s = l * u.

    Args:
        q: A two dimensional orthonormal matrix q.

    Returns:
        A tuple of a lower triangular matrix l, an upper triangular matrix u,
            and a a vector representing a diagonal matrix s such that
            q - s = l * u."
4356,java,https://github.com/deeplearning4j/deeplearning4j/blob/effce52f2afd7eeb53c5bcca699fcd90bd06822f/nd4j/nd4j-backends/nd4j-api-parent/nd4j-api/src/main/java/org/nd4j/linalg/dimensionalityreduction/PCA.java#L82-L85,deducting the median from each column,"Takes a set of data on each row, with the same number of features as the constructing data
and returns the data in the coordinates of the basis set about the mean.
@param data Data of the same features used to construct the PCA object
@return The record in terms of the principal component vectors, you can set unused ones to zero."
4357,python,https://github.com/stephantul/somber/blob/b7a13e646239500cc393668c01a7169c3e50b7b5/somber/components/initializers.py#L10-L37,deducting the median from each column,"Initialize the weights by calculating the range of the data.

    The data range is calculated by reshaping the input matrix to a
    2D matrix, and then taking the min and max values over the columns.

    Parameters
    ----------
    X : numpy array
        The input data. The data range is calculated over the last axis.
    num_weights : int
        The number of weights to initialize.

    Returns
    -------
    new_weights : numpy array
        A new version of the weights, initialized to the data range specified
        by X."
4358,python,https://github.com/tanghaibao/jcvi/blob/d2e31a77b6ade7f41f3b321febc2b4744d1cdeca/jcvi/algorithms/maxsum.py#L14-L38,deducting the median from each column,"For an input array a, output the range that gives the largest sum

    >>> max_sum([4, 4, 9, -5, -6, -1, 5, -6, -8, 9])
    (17, 0, 2)
    >>> max_sum([8, -10, 10, -9, -6, 9, -7, -4, -10, -8])
    (10, 2, 2)
    >>> max_sum([10, 1, -10, -8, 6, 10, -10, 6, -3, 10])
    (19, 4, 9)"
4359,java,https://github.com/datumbox/datumbox-framework/blob/909dff0476e80834f05ecdde0624dd2390e9b0ca/datumbox-framework-core/src/main/java/com/datumbox/framework/core/mathematics/distances/Distance.java#L75-L84,deducting the median from each column,"Estimates the manhattan distance of two Associative Arrays.

@param a1
@param a2
@return"
4360,python,https://github.com/jilljenn/tryalgo/blob/89a4dd9655e7b6b0a176f72b4c60d0196420dfe1/tryalgo/rectangles_from_histogram.py#L8-L28,deducting the median from each column,"Largest Rectangular Area in a Histogram

    :param H: histogram table
    :returns: area, left, height, right, rect. is [0, height] * [left, right)
    :complexity: linear"
4361,python,https://github.com/gwastro/pycbc-glue/blob/a3e906bae59fbfd707c3ff82e5d008d939ec5e24/pycbc_glue/segments.py#L726-L745,deducting the median from each column,"Sort the elements of the list into ascending order, and merge
		continuous segments into single segments.  Segmentlist is
		modified in place.  This operation is O(n log n)."
4362,python,https://github.com/earwig/mwparserfromhell/blob/98dc30902d35c714a70aca8e6616f49d71cb24cc/mwparserfromhell/nodes/template.py#L172-L182,concatenate several file remove header lines,"Look ahead for a parameter with the same name, but hidden.

        If one exists, we should remove the given one rather than blanking it."
4363,python,https://github.com/jazzband/django-pipeline/blob/3cd2f93bb47bf8d34447e13ff691f7027e7b07a2/pipeline/compressors/__init__.py#L58-L71,concatenate several file remove header lines,Concatenate and compress JS files
4364,java,https://github.com/Stratio/stratio-cassandra/blob/f6416b43ad5309083349ad56266450fa8c6a2106/src/java/org/apache/cassandra/cql3/ErrorCollector.java#L130-L160,concatenate several file remove header lines,"Appends a query snippet to the message to help the user to understand the problem.

@param from the first token to include within the snippet
@param to the last token to include within the snippet
@param offending the token which is responsible for the error"
4365,python,https://github.com/google/budou/blob/101224e6523186851f38ee57a6b2e7bdbd826de2/budou/chunk.py#L222-L227,concatenate several file remove header lines,Resolves chunk dependency by concatenating them.
4366,java,https://github.com/sebastiangraf/perfidix/blob/f13aa793b6a3055215ed4edbb946c1bb5d564886/src/main/java/org/perfidix/ouput/asciitable/Util.java#L150-L159,concatenate several file remove header lines,"Returns how many new lines are in the string.

@param toExamine the string to look upon.
@return the number of occurences of {@link org.perfidix.ouput.asciitable.AbstractTabularComponent#NEWLINE} in the string."
4367,python,https://github.com/kwikteam/phy/blob/7e9313dc364304b7d2bd03b92938347343703003/phy/cluster/clustering.py#L44-L51,concatenate several file remove header lines,"Concatenate a list of pairs (spike_ids, spike_clusters)."
4368,java,https://github.com/jtablesaw/tablesaw/blob/68a75b4098ac677e9486df5572cf13ec39f9f701/core/src/main/java/tech/tablesaw/table/TableSliceGroup.java#L109-L132,concatenate several file remove header lines,"For a subtable that is grouped by the values in more than one column, split the grouping column into separate
cols and return the revised view"
4369,python,https://github.com/sparklingpandas/sparklingpandas/blob/7d549df4348c979042b683c355aa778fc6d3a768/sparklingpandas/prdd.py#L108-L115,concatenate several file remove header lines,Collect the elements in an PRDD and concatenate the partition.
4370,java,https://github.com/tvesalainen/util/blob/bba7a44689f638ffabc8be40a75bdc9a33676433/util/src/main/java/org/vesalainen/text/CamelCase.java#L69-L72,concatenate several file remove header lines,"Return camel-case if delim = '-'
@param text
@param delim
@return"
4371,python,https://github.com/pydata/xarray/blob/6d93a95d05bdbfc33fff24064f67d29dd891ab58/xarray/core/combine.py#L215-L316,concatenate several file remove header lines,Concatenate a sequence of datasets along a new or existing dimension
4372,python,https://github.com/RudolfCardinal/pythonlib/blob/0b84cb35f38bd7d8723958dae51b480a829b7227/cardinal_pythonlib/sphinxtools.py#L78-L92,concatenate several file remove header lines,"Underlines a heading for RST files.

    Args:
        heading: text to underline
        underline_char: character to use

    Returns:
        underlined heading, over two lines (without a final terminating
        newline)"
4373,python,https://github.com/bcbio/bcbio-nextgen/blob/6a9348c0054ccd5baffd22f1bb7d0422f6978b20/bcbio/variation/vcfutils.py#L552-L572,concatenate several file remove header lines,"Combine variants in parallel by chromosome, concatenating final outputs."
4374,java,https://github.com/dickschoeller/gedbrowser/blob/e3e10b1ff3a34ebde9b7edcbfafcd5fe6fb3b3e1/gedbrowser-writer/src/main/java/org/schoellerfamily/gedbrowser/writer/users/UsersWriter.java#L65-L72,concatenate several file remove header lines,"Loop through the lines from the line creator and write them to the
stream.

@param stream the stream to write to
@throws IOException if there is a problem writing to the stream"
4375,python,https://github.com/antonagestam/collectfast/blob/fb9d7976da2a2578528fa6f3bbd053ee87475ecb/collectfast/etag.py#L28-L37,concatenate several file remove header lines,Create a cache key by concatenating the prefix with a hash of the path.
4376,java,https://github.com/albfernandez/itext2/blob/438fc1899367fd13dfdfa8dfdca9a3c1a7783b84/src/main/java/com/lowagie/text/pdf/PdfContentByte.java#L434-L438,concatenate several file remove header lines,"Changes the <VAR>Line join style</VAR>.
<P>
The <VAR>line join style</VAR> specifies the shape to be used at the corners of paths
that are stroked.<BR>
Allowed values are LINE_JOIN_MITER (Miter joins), LINE_JOIN_ROUND (Round joins) and LINE_JOIN_BEVEL (Bevel joins).<BR>

@param       style       a value"
4377,java,https://github.com/Harium/keel/blob/0369ae674f9e664bccc5f9e161ae7e7a3b949a1e/src/main/java/com/harium/keel/catalano/core/ArraysUtil.java#L126-L139,concatenate several file remove header lines,"Concatenate the arrays.

@param array  First array.
@param array2 Second array.
@return Concatenate between first and second array."
4378,java,https://github.com/RestComm/Restcomm-Connect/blob/2194dee4fc524cdfd0af77a218ba5f212f97f7c5/restcomm/restcomm.http/src/main/java/org/restcomm/connect/http/filters/FileCacheServlet.java#L230-L236,concatenate several file remove header lines,"Returns true if the given accept header accepts the given value.

@param acceptHeader The accept header.
@param toAccept The value to be accepted.
@return True if the given accept header accepts the given value."
4379,go,https://github.com/influxdata/influxql/blob/1cbfca8e56b6eaa120f5b5161e4f0d5edcc9e513/ast.go#L3679-L3683,concatenate several file remove header lines,"// BinaryExprName returns the name of a binary expression by concatenating
// the variables in the binary expression with underscores."
4380,java,https://github.com/networknt/light-4j/blob/2a60257c60663684c8f6dc8b5ea3cf184e534db6/http-url/src/main/java/com/networknt/url/URLNormalizer.java#L774-L779,concatenate several file remove header lines,"<p>Removes trailing hash character (""#"").</p>
<code>http://www.example.com/path# &rarr;
http://www.example.com/path</code>
<p>
This only removes the hash character if it is the last character.
To remove an entire URL fragment, use {@link #removeFragment()}.
</p>
@return this instance
@since 1.13.0"
4381,ruby,https://github.com/SciRuby/daru/blob/d17887e279c27e2b2ec7a252627c04b4b03c0a7a/lib/daru/dataframe.rb#L1513-L1521,concatenate several file remove header lines,"Concatenate another DataFrame along corresponding columns.
 If columns do not exist in both dataframes, they are filled with nils"
4382,java,https://github.com/deeplearning4j/deeplearning4j/blob/effce52f2afd7eeb53c5bcca699fcd90bd06822f/deeplearning4j/deeplearning4j-nlp-parent/deeplearning4j-nlp-chinese/src/main/java/org/ansj/library/StopLibrary.java#L54-L57,concatenate several file remove header lines,"正则过滤

@param key
@param regexes"
4383,javascript,https://github.com/eslint/eslint/blob/bc0819c94aad14f7fad3cbc2338ea15658b0f272/lib/rules/no-implicit-coercion.js#L124-L129,concatenate several file remove header lines,"Checks whether or not a node is a concatenating with an empty string.
@param {ASTNode} node - A BinaryExpression node to check.
@returns {boolean} Whether or not the node is a concatenating with an empty string."
4384,python,https://github.com/pudo-attic/scrapekit/blob/cfd258120922fcd571430cdf00ba50f3cf18dc15/scrapekit/util.py#L4-L14,concatenate several file remove header lines,"Collapse all consecutive whitespace, newlines and tabs
    in a string into single whitespaces, and strip the outer
    whitespace. This will also accept an ``lxml`` element and
    extract all text."
4385,python,https://github.com/HPAC/matchpy/blob/06b2ec50ee0efdf3dd183768c0ffdb51b7efc393/matchpy/matching/syntactic.py#L146-L156,concatenate several file remove header lines,"Concatenate the given flatterms to a single flatterm.

        Args:
            *flatterms:
                The flatterms which are concatenated.

        Returns:
            The concatenated flatterms."
4386,java,https://github.com/fcrepo4/fcrepo4/blob/7489ad5bc8fb44e2442c93eceb7d97ac54553ab6/fcrepo-http-api/src/main/java/org/fcrepo/http/api/ContentExposingResource.java#L1141-L1146,concatenate several file remove header lines,"Check if a path has a segment prefixed with fedora:

@param externalPath the path."
4387,java,https://github.com/voldemort/voldemort/blob/a7dbdea58032021361680faacf2782cf981c5332/src/java/voldemort/utils/ByteUtils.java#L115-L130,concatenate several file remove header lines,"Concatenate the given arrays TODO: cut and paste for every primitive type
and Object (yay! java!)

@param arrays The arrays to concatenate
@return A concatenated array"
4388,java,https://github.com/amaembo/streamex/blob/936bbd1b7dfbcf64a3b990682bfc848213441d14/src/main/java/one/util/streamex/StreamEx.java#L2654-L2658,concatenate several file remove header lines,"Creates a stream from the given input sequence around matches of the
given character.

<p>
The stream returned by this method contains each substring of the input
sequence that is terminated by supplied delimiter character or is
terminated by the end of the input sequence. The substrings in the stream
are in the order in which they occur in the input. If the trimEmpty
parameter is true, trailing empty strings will be discarded and not
encountered in the stream.

<p>
If the given delimiter character does not appear in the input then the
resulting stream has just one element, namely the input sequence in
string form.

<p>
If the input sequence is mutable, it must remain constant from the stream
creation until the execution of the terminal stream operation. Otherwise,
the result of the terminal stream operation is undefined.

@param str The character sequence to be split
@param delimiter The delimiter character to use for splitting
@param trimEmpty If true, trailing empty strings will be discarded

@return The stream of strings computed by splitting the input around the
delimiters
@see Pattern#splitAsStream(CharSequence)
@since 0.5.1"
4389,python,https://github.com/has2k1/plydata/blob/d8ca85ff70eee621e96f7c74034e90fec16e8b61/plydata/dataframe/common.py#L293-L325,concatenate several file remove header lines,"Concatenate evaluated group dataframes

        Parameters
        ----------
        egdfs : iterable
            Evaluated dataframes

        Returns
        -------
        edata : pandas.DataFrame
            Evaluated data"
4390,python,https://github.com/cdgriffith/Reusables/blob/bc32f72e4baee7d76a6d58b88fcb23dd635155cd/reusables/string_manipulation.py#L24-L69,concatenate several file remove header lines,"Split a string into a list of N characters each.

    .. code:: python

        reusables.cut(""abcdefghi"")
        # ['ab', 'cd', 'ef', 'gh', 'i']

    trailing gives you the following options:

    * normal: leaves remaining characters in their own last position
    * remove: return the list without the remainder characters
    * combine: add the remainder characters to the previous set
    * error: raise an IndexError if there are remaining characters

    .. code:: python

        reusables.cut(""abcdefghi"", 2, ""error"")
        # Traceback (most recent call last):
        #     ...
        # IndexError: String of length 9 not divisible by 2 to splice

        reusables.cut(""abcdefghi"", 2, ""remove"")
        # ['ab', 'cd', 'ef', 'gh']

        reusables.cut(""abcdefghi"", 2, ""combine"")
        # ['ab', 'cd', 'ef', 'ghi']

    :param string: string to modify
    :param characters: how many characters to split it into
    :param trailing: ""normal"", ""remove"", ""combine"", or ""error""
    :return: list of the cut string"
4391,python,https://github.com/onnx/onnxmltools/blob/d4e4c31990fc2d9fd1f92139f497d360914c9df2/onnxmltools/convert/sparkml/operator_converters/common.py#L18-L54,concatenate several file remove header lines,"This function allocate operators to from a float tensor by concatenating all input variables. Notice that if all
    integer inputs would be converted to floats before concatenation."
4392,java,https://github.com/BBN-E/bue-common-open/blob/d618652674d647867306e2e4b987a21b7c29c015/common-core-open/src/main/java/com/bbn/bue/common/files/FileUtils.java#L867-L871,concatenate several file remove header lines,"Returns a {@link List} consisting of the lines of the provided {@link CharSource} in the
order given."
4393,python,https://github.com/ray-project/ray/blob/4eade036a0505e244c976f36aaa2d64386b5129b/python/ray/rllib/utils/memory.py#L66-L92,concatenate several file remove header lines,"Concatenate arrays, ensuring the output is 64-byte aligned.

    We only align float arrays; other arrays are concatenated as normal.

    This should be used instead of np.concatenate() to improve performance
    when the output array is likely to be fed into TensorFlow."
4394,java,https://github.com/dbracewell/hermes/blob/9ebefe7ad5dea1b731ae6931a30771eb75325ea3/hermes-core/src/main/java/com/davidbracewell/hermes/extraction/AbstractNGramExtractor.java#L167-L169,concatenate several file remove header lines,"Stream h string stream.

@param hString the h string
@return the stream"
4395,python,https://github.com/pandas-dev/pandas/blob/9feb3ad92cc0397a04b665803a49299ee7aa1037/pandas/core/internals/managers.py#L2038-L2074,concatenate several file remove header lines,"Concatenate block managers into one.

    Parameters
    ----------
    mgrs_indexers : list of (BlockManager, {axis: indexer,...}) tuples
    axes : list of Index
    concat_axis : int
    copy : bool"
4396,java,https://github.com/remkop/picocli/blob/3c5384f0d12817401d1921c3013c1282e2edcab2/src/main/java/picocli/CommandLine.java#L2896-L2902,concatenate several file remove header lines,"Sets the character that starts a single-line comment or {@code null} if all content of argument files should
be interpreted as arguments (without comments).
If specified, all characters from the comment character to the end of the line are ignored.
@param atFileCommentChar the character that starts a single-line comment or {@code null}. The default is {@code '#'}.
@return this {@code CommandLine} object, to allow method chaining
@since 3.5"
4397,python,https://github.com/erikrose/blessings/blob/b1d4daf948d1db8455af64836906785204d09055/blessings/__init__.py#L370-L382,concatenate several file remove header lines,"Return a terminal code for a capname or a sugary name, or an empty
        Unicode.

        The return value is always Unicode, because otherwise it is clumsy
        (especially in Python 3) to concatenate with real (Unicode) strings."
4398,java,https://github.com/yanzhenjie/AndServer/blob/f95f316cdfa5755d6a3fec3c6a1b5df783b81517/api/src/main/java/com/yanzhenjie/andserver/framework/website/BasicWebsite.java#L101-L104,concatenate several file remove header lines,"Remove '/' at the beginning.

@param target target string.

@return rule result."
4399,java,https://github.com/h2oai/h2o-2/blob/be350f3f2c2fb6f135cc07c41f83fd0e4f521ac1/src/main/java/water/genmodel/GenUtils.java#L14-L24,concatenate several file remove header lines,"Concatenate given list of arrays into one long array.

<p>Expect not null array.</p>

@param aa list of string arrays
@return a long array create by concatenation of given arrays."
4400,java,https://github.com/JM-Lab/utils-java8/blob/9e407b3f28a7990418a1e877229fa8344f4d78a5/src/main/java/kr/jm/utils/JMFileAppender.java#L146-L150,concatenate several file remove header lines,"Append lines and close path.

@param filePath the file path
@param charset  the charset
@param lines    the lines
@return the path"
4401,java,https://github.com/hypercube1024/firefly/blob/ed3fc75b7c54a65b1e7d8141d01b49144bb423a3/firefly/src/main/java/com/firefly/codec/websocket/model/AcceptHash.java#L27-L36,concatenate several file remove header lines,"Concatenate the provided key with the Magic GUID and return the Base64 encoded form.

@param key the key to hash
@return the <code>Sec-WebSocket-Accept</code> header response (per opening handshake spec)"
4402,python,https://github.com/nickmckay/LiPD-utilities/blob/5dab6bbeffc5effd68e3a6beaca6b76aa928e860/Python/lipd/noaa_lpd.py#L522-L543,concatenate several file remove header lines,"For the variables section, clean up the line and return a list of each of the 10 items
        :param str line:
        :return str:"
4403,php,https://github.com/oat-sa/tao-core/blob/067ef1ddc1a273a6f59be1cc6d07ada7c6033cd0/helpers/class.File.php#L76-L89,concatenate several file remove header lines,"Use this method to cleanly concat components of a path. It will remove extra slashes/backslashes.

@author Lionel Lecaque, <lionel@taotesting.com>
@param  array $paths The path components to concatenate.
@return string The concatenated path."
4404,python,https://github.com/neovim/pynvim/blob/5e577188e6d7133f597ad0ce60dc6a4b1314064a/scripts/logging_statement_modifier.py#L125-L132,concatenate several file remove header lines,"Comment out the given list of lines and return them.  The hash mark will
    be inserted before the first non-whitespace character on each line."
4405,php,https://github.com/milkyway-multimedia/ss-zen-forms/blob/24098390d88fff016a6e6299fd2fda50f11be064/src/Model/AbstractFormFieldDecorator.php#L89-L114,concatenate several file remove header lines,"Returns a ""field holder"" for this field - used by templates.

Forms are constructed by concatenating a number of these field holders.
The default field holder is a label and a form field inside a div.
@see FieldHolder.ss

@param array $properties key value pairs of template variables
@return string"
4406,java,https://github.com/wisdom-framework/wisdom/blob/a35b6431200fec56b178c0ff60837ed73fd7874d/framework/default-error-handler/src/main/java/org/wisdom/error/InterestingLines.java#L71-L86,concatenate several file remove header lines,"Extracts interesting lines to be displayed to the user.

@param source the source
@param line   the line responsible of the error
@param border number of lines to use as a border
@param logger the logger to use to report errors
@return the interested line structure"
4407,php,https://github.com/andrelohmann/silverstripe-geoform/blob/4b8ca69d094dca985c059fb35a159673c39af8d3/code/forms/HiddenLocationField.php#L57-L61,concatenate several file remove header lines,"Returns a ""field holder"" for this field - used by templates.

Forms are constructed by concatenating a number of these field holders.
The default field holder is a label and a form field inside a div.
@see FieldHolder.ss

@param array $properties key value pairs of template variables
@return string"
4408,java,https://github.com/jmeetsma/Iglu-Util/blob/971eb022115247b1e34dc26dd02e7e621e29e910/src/main/java/org/ijsberg/iglu/util/misc/StringSupport.java#L568-L570,concatenate several file remove header lines,"reads all words in a text

@param input
@param punctuationChars   characters that can not belong to words and are therefore separators
@param sort			   whether to sort the result alphabetically. (If the result is sorted, setting the distinct flag to false has no effect)
@param convertToLowerCase whether to convert all found words to lowercase
@param distinct		   true if a certain word may occur only once in the resulting collection
@return a collection of extracted words"
4409,php,https://github.com/prooph/link-sql-connector/blob/8846d6abf18c2df809e150794f12efdfbe467933/src/Service/TableConnectorGenerator.php#L312-L328,concatenate several file remove header lines,"If table has a primary key this becomes the identifier of the row type.
If primary key consists of more then one column, the name of the identifier is generated by
concatenating the column names with a underscore.
Such a row type needs to be manually adjusted to deal with the identifier!

@param $table
@param Connection $connection
@return null|string"
4410,java,https://github.com/sporniket/core/blob/3480ebd72a07422fcc09971be2607ee25efb2c26/sporniket-core-strings/src/main/java/com/sporniket/strings/QuickDiff.java#L324-L327,concatenate several file remove header lines,"Return the specified line from the text.

@param textLines
The source text as an array of lines.
@param line
The line to return.
@return the line as is, or trimed, according to {@link #isIgnoreTrailingWhiteSpaces()}."
4411,java,https://github.com/eFaps/eFaps-Kernel/blob/04b96548f518c2386a93f5ec2b9349f9b9063859/src/main/java/org/efaps/admin/common/SystemConfiguration.java#L490-L525,concatenate several file remove header lines,"Returns for given <code>_key</code> the related value as Properties. If
no attribute is found an empty Properties is returned.
Can concatenates Properties for Keys.<br/>
e.b. Key, Key01, Key02, Key03

@param _key key of searched attribute
@param _concatenate  concatenate or not
@return map with properties
@throws EFapsException on error"
4412,javascript,https://github.com/pkgcloud/pkgcloud/blob/44e08a0063252829cdb5e9a8b430c2f4c08b91ad/lib/pkgcloud/mongolab/database/client/databases.js#L16-L33,parse query string in url,Function formatResponse This function parse the response from the provider and return an object with the correct keys and values. ### @response {Object} The body response from the provider api
4413,javascript,https://github.com/zeonjs/zeon-front-matter/blob/9eb29b8960761a300426363ab8cc70b41a340693/index.js#L49-L66,parse query string in url,"/*!
parse ------------------------------
 parse core"
4414,javascript,https://github.com/c5f7c9/llkp/blob/211799a3781cab541fb4d36ffdfaf7524fcc6e02/core.js#L45-L49,parse query string in url,parses an optional pattern
4415,python,https://github.com/ellethee/argparseinator/blob/05e9c00dfaa938b9c4ee2aadc6206f5e0918e24e/argparseinator/__init__.py#L318-L362,parse query string in url,Parse our arguments.
4416,javascript,https://github.com/angular/material/blob/84ac558674e73958be84312444c48d9f823f6684/src/components/chips/demoCustomInputs/script.js#L46-L54,parse query string in url,Create filter function for a query string
4417,go,https://github.com/kubernetes-incubator/reference-docs/blob/9642bd3f4de59e831d66fecfeb3b465681ba5711/gen-kubectldocs/generators/read_cmd.go#L81-L87,parse query string in url,// Parse the Commands
4418,javascript,https://github.com/TryGhost/Ghost/blob/bb7bb55cf3e60af99ebbc56099928827b58461bc/core/server/services/url/utils.js#L71-L83,parse query string in url,"Returns a subdirectory URL, if defined so in the config.
@return {string} URL a subdirectory if configured."
4419,python,https://github.com/rameshg87/pyremotevbox/blob/123dffff27da57c8faa3ac1dd4c68b1cf4558b1a/pyremotevbox/ZSI/parse.py#L322-L326,parse query string in url,Parse the message.
4420,javascript,https://github.com/primus/primus/blob/7d58d8ebeeed89d7f759ff6c5dfe026deba9666e/transformers/sockjs/library.js#L4553-L4561,parse query string in url,"@typedef ProtocolExtract
@type Object
@property {String} protocol Protocol matched in the URL, in lowercase.
@property {Boolean} slashes `true` if protocol is followed by ""//"", else `false`.
@property {String} rest Rest of the URL that is not part of the protocol.
 
Extract protocol information from a URL with/without double slash (""//"").

@param {String} address URL we want to extract from.
@return {ProtocolExtract} Extracted information.
@private"
4421,javascript,https://github.com/chjj/tty.js/blob/1996ff663a2794966c3690af85d7758b510f0341/lib/config.js#L298-L364,parse query string in url,Parse Arguments
4422,python,https://github.com/prawn-cake/vk-requests/blob/dde01c1ed06f13de912506163a35d8c7e06a8f62/vk_requests/utils.py#L55-L69,parse query string in url,"Parse url query params

    :param fragment: bool: flag is used for parsing oauth url
    :param url: str: url string
    :return: dict"
4423,javascript,https://github.com/reworkcss/css/blob/64910e8474385e4fde8cfe5369a9b768f3e08ac5/lib/parse/index.js#L215-L239,parse query string in url,Parse declaration.
4424,java,https://github.com/apache/incubator-atlas/blob/e0d2cdc27c32742ebecd24db4cca62dc04dcdf4b/webapp/src/main/java/org/apache/atlas/web/service/AtlasZookeeperSecurityProperties.java#L70-L73,parse query string in url,"Get an {@link AuthInfo} by parsing input string.
@param authString A string of the form scheme:authString
@return {@link AuthInfo} with the scheme and auth taken from configuration values."
4425,python,https://github.com/apache/incubator-mxnet/blob/1af29e9c060a4c7d60eeaacba32afdb9a7775ba7/example/caffe/caffe_net.py#L89-L122,parse query string in url,Parse the arguments
4426,javascript,https://github.com/joshuafcole/claire-files/blob/a364ddbf08fd43bdbacc2d30f858ae6cca3e2408/index.js#L48-L51,parse query string in url,"/*\
|*| Calculates the relative search term based on the given root.
\"
4427,javascript,https://github.com/BastienClement/nld/blob/ce4f2c927df40c67e940700d111a03d28afef9f5/lib/cli.js#L42-L51,parse query string in url,Parse arguments
4428,java,https://github.com/alkacon/opencms-core/blob/bc104acc75d2277df5864da939a1f2de5fdee504/src/org/opencms/gwt/shared/CmsCategoryBean.java#L231-L235,parse query string in url,"Returns if the category matches the given filter.<p>

@param filter the filter to match

@return <code>true</code> if the gallery matches the given filter.<p>"
4429,java,https://github.com/facebookarchive/hadoop-20/blob/2a29bc6ecf30edb1ad8dbde32aa49a317b4d44f4/src/hdfs/org/apache/hadoop/hdfs/tools/JMXGet.java#L222-L264,parse query string in url,parse args
4430,javascript,https://github.com/keqingrong/is-same-origin/blob/5891c5d3a98f9436c16c9d992c710fc1938b05c4/src/index.js#L34-L42,parse query string in url,"Parse the URL string
@param {string} s - URL string
@returns {URL|null}"
4431,javascript,https://github.com/reworkcss/css/blob/64910e8474385e4fde8cfe5369a9b768f3e08ac5/lib/parse/index.js#L291-L320,parse query string in url,Parse keyframes.
4432,java,https://github.com/augustd/burp-suite-utils/blob/5e34a6b9147f5705382f98049dd9e4f387b78629/src/main/java/com/codemagi/burp/parser/HttpRequest.java#L488-L499,parse query string in url,"Parses a String of HTTP parameters into the internal parameters data
structure. No input checking or decoding is performed!

@param input A String of HTTP parameters in the form of:
name1=value1&name2=value2&..."
4433,python,https://github.com/calvinku96/labreporthelper/blob/4d436241f389c02eb188c313190df62ab28c3763/labreporthelper/datafile.py#L157-L204,parse query string in url,parse to internal
4434,java,https://github.com/facebookarchive/hadoop-20/blob/2a29bc6ecf30edb1ad8dbde32aa49a317b4d44f4/src/hdfs/org/apache/hadoop/hdfs/server/namenode/JspHelper.java#L573-L575,parse query string in url,"Returns the url parameter for the given bpid string.
@param name parameter name
@param val parameter value
@return url parameter"
4435,python,https://github.com/senaite/senaite.core/blob/7602ce2ea2f9e81eb34e20ce17b98a3e70713f85/bika/lims/exportimport/instruments/nuclisens/easyq.py#L69-L102,parse query string in url,parse the data
4436,python,https://github.com/keon/algorithms/blob/4d6569464a62a75c1357acc97e2dd32ee2f9f4a3/algorithms/calculator/math_parser.py#L77-L99,parse query string in url,"Return array of parsed tokens in the expression

    expression String: Math expression to parse in infix notation"
4437,python,https://github.com/mretegan/crispy/blob/7e241ac1a48d34ca769f3a6183c430360b5f6725/crispy/modules/orca/parser.py#L157-L174,parse query string in url,Parse a tensor.
4438,javascript,https://github.com/amida-tech/rxnorm-js/blob/967682eef73c531ea14e43bb01af99015a1989eb/lib/rxnorm.js#L10-L17,parse query string in url,generic GET query with any endpoint
4439,python,https://github.com/facelessuser/backrefs/blob/3b3d60f5d57b02044f880aa29c9c5add0e31a34f/backrefs/_bre_parse.py#L1029-L1042,parse query string in url,Parse byte.
